DATE,PIEAMP02GBM659N
2016-01-01,-1.2
2016-02-01,-1.39581256231304
2016-03-01,-1.39165009940357
2016-04-01,-1.39026812313805
2016-05-01,-1.48662041625372
2016-06-01,-0.893743793445891
2016-07-01,0.0
2016-08-01,0.701402805611234
2016-09-01,1.10441767068274
2016-10-01,2.31388329979879
2016-11-01,2.62361251261354
2016-12-01,3.3434650455927
2017-01-01,4.04858299595142
2017-02-01,4.24671385237612
2017-03-01,4.23387096774193
2017-04-01,4.22960725075528
2017-05-01,4.12474849094566
2017-06-01,3.80761523046092
2017-07-01,3.48953140578267
2017-08-01,3.78109452736316
2017-09-01,4.07149950347566
2017-10-01,3.34316617502456
2017-11-01,3.73647984267451
2017-12-01,3.72549019607843
2018-01-01,3.11284046692607
2018-02-01,2.81280310378275
2018-03-01,2.70793036750484
2018-04-01,3.09178743961353
2018-05-01,3.96135265700485
2018-06-01,4.34362934362934
2018-07-01,3.94990366088633
2018-08-01,3.83509108341324
2018-09-01,3.81679389312977
2018-10-01,3.90104662226452
2018-11-01,3.31753554502371
2018-12-01,2.45746691871456
2019-01-01,2.16981132075471
2019-02-01,2.35849056603773
2019-03-01,2.35404896421845
2019-04-01,2.34301780693535
2019-05-01,1.95167286245352
2019-06-01,1.29509713228492
2019-07-01,1.85356811862834
2019-08-01,1.38504155124655
2019-09-01,0.827205882352932
2019-10-01,0.183150183150183
2019-11-01,0.0
2019-12-01,0.553505535055351
2020-01-01,0.831024930747934
2020-02-01,0.460829493087568
2020-03-01,-0.183992640294388
2020-04-01,-1.73992673992675
2020-05-01,-2.27894257064721
2020-06-01,-1.64383561643836
2020-07-01,-1.72884440400363
2020-08-01,-1.73041894353369
2020-09-01,-1.73199635369188
2020-10-01,-1.37111517367458
2020-11-01,-0.642201834862396
2020-12-01,-0.275229357798176
2021-01-01,0.274725274725265
2021-02-01,1.10091743119266
2021-03-01,1.93548387096773
2021-04-01,3.54147250698975
2021-05-01,4.38432835820895
2021-06-01,4.64252553389044
2021-07-01,5.37037037037035
2021-08-01,6.20945319740498
2021-09-01,7.05009276437848
2021-10-01,8.71177015755328
2021-11-01,9.32594644506004
2021-12-01,9.47562097516099
2022-01-01,10.2283105022831
2022-02-01,10.7078039927405
2022-03-01,13.74321880651
2022-04-01,16.5616561656166
2022-05-01,17.7837354781055
2022-06-01,19.5208518189885
2022-07-01,19.9472759226714
2022-08-01,19.1099476439791
2022-09-01,18.2842287694974
2022-10-01,17.4765558397272
2022-11-01,16.3006756756757
2022-12-01,14.7058823529412
